"Index","UID1","Ques1","Ans1","UID2","Ques2","Ans2"
"418","1117","What is Curt Onalfo a member of ?","Generation Adidas","1842","What is associated with Germany ?","flag of Germany"
"419","1291","What is Hans-Dieter Krampe a member of ?","East Germany national football team","1857","Which coat of arms has Belém as its flag ?","flag of Belém"
"420","1357","What sports team is Jim Parker a member of ?","Bradford (Park Avenue) A.F.C.","1986","What is associated with France ?","flag of France"
"421","1457","Which national sports team is Selim Özer a member of ?","Turkey national football team","2260","Which flag is associated with Brazil ?","flag of Brazil"
"422","1537","What is David Clarkson a member of ?","New Jersey Devils","2423","What is the name of flag associated with France ?","flag of France"
"423","1620","What is Paulo Futre a member of ?","Portugal national football team","2472","Which flag is associated with United States of America ?","flag of the United States"
"424","1622","What is Ethan Graham a member of ?","Carolina Hurricanes","2847","What is the name of flag associated with United States of America ?","flag of the United States"
"425","1705","Which national sports team is Ervino Soares a member of ?","Timor-Leste national football team","3020","What is the name of coat of arms associated with Valladolid ?","flag of Valladolid"
"426","1740","What is Cristián Marcelo Álvarez a member of ?","Boca Juniors","3066","Which flag is associated with Finland ?","flag of Finland"
"427","1800","Which sports team is Nikola Paunic a member of ?","K-W United FC","3088","Which flag is associated with United States of America ?","flag of the United States"
"428","1865","What sports team is Mark Demling a member of ?","San Francisco Fog","3159","What is associated with France ?","flag of France"
"429","1999","Which sports team has Eberhard Janotta as its member ?","Stahl Hennigsdorf Rugby","3427","What is associated with England ?","flag of England"
"430","2039","Which national sports team is Roman Kratochvíl a member of ?","Slovakia national football team","3539","Which flag is associated with Nigeria ?","flag of Nigeria"
"431","2045","Which national sports team is Héctor Reynoso a member of ?","Mexico national football team","3548","What is associated with Mexico ?","flag of Mexico"
"432","2082","Which sports team is Stoycho Stoilov a member of ?","1. FC Nürnberg","3718","Which flag is associated with Kenya ?","flag of Kenya"
"433","2227","Which geographical object is Sarah Sjöström a member of ?","Södertörns SS","4043","What is associated with Netherlands ?","flag of the Netherlands"
"434","2271","What is Thiago Fonseca de Andrade a member of ?","FC Carolina Discoveries","4123","What is the name of flag associated with Poland ?","flag of Poland"
"435","2301","Which sports club is Fernando Monetti a member of ?","Club de Gimnasia y Esgrima La Plata","4135","What has Jerusalem as its flag","flag of Jerusalem"
"436","2432","Which sports team has Andreas Luthe as its member ?","FC Augsburg","4316","What has Warsaw as its flag","flag of Warsaw"
"437","2606","Which sports team has Kevin Alston as its member ?","Orlando City SC","4510","What is associated with Germany ?","flag of Germany"
"438","2619","What is the team that Cathy Jamison is a member of ?","Santa Clara Broncos","4513","Which flag is associated with Colombia ?","flag of Colombia"
"439","2763","What is Kirill Pryadkin a member of ?","Kyrgyzstan national football team","4916","What is associated with Azerbaijan ?","flag of Azerbaijan"
"440","2839","Which sports team has Joe Franchino as its member ?","Generation Adidas","4972","Which flag is associated with Brazil ?","flag of Brazil"
"441","2848","Which national sports team is Akaki Devadze a member of ?","Georgia national football team","4981","What is the name of coat of arms associated with Voronezh ?","flag of Voronezh"
"442","29","Which language is Riccardo Forster capable of writing ?","Italian","5106","What is associated with Switzerland ?","flag of Switzerland"
"443","176","Which language is Darío Fernández capable of writing ?","Spanish","5255","What is associated with France ?","flag of France"
"444","194","Which language does Stanley Crouch speak in ?","English","5417","Which coat of arms has Derbyshire as its flag ?","flag of Derbyshire"
"445","209","Which language is Ignác Jan Hanuš capable of writing ?","Czech","5483","Which flag is associated with Rotterdam ?","flag of Rotterdam"
"446","249","Which language can Danny Strong read ?","English","5597","What is associated with United Kingdom ?","flag of the United Kingdom"
"447","281","Which language can Elsa Cross understand ?","Spanish","5709","What is the name of flag associated with Brazil ?","flag of Brazil"
"448","300","Which language is spoken by Todd Sampson ?","English","5802","What is associated with Las Vegas ?","flag of Las Vegas"
"449","345","Which language is Mario Monicelli capable of writing ?","Italian","5985","What is associated with Vatican City ?","flag of Vatican City"
"450","461","Which language can Joan Pau Pujol understand ?","Spanish","6455","Which flag is associated with France ?","flag of France"
"451","488","Which language can Dominique Van Der Straeten read ?","English","6490","Which flag is associated with Thailand ?","flag of Thailand"
"452","516","Which language is Pere Cort i Gisbert capable of writing ?","Spanish","310","Who was the director of Signs of Life ?","John David Coles"
"453","539","Which language can Andrés Mellado Fernández read ?","Spanish","576","Which person directed La bella Otero ?","Richard Pottier"
"454","559","Which language can Eugene Walter understand ?","English","784","Which person directed Are You Being Served? ?","Bob Spiers"
"455","702","Which language is Jerónimo Ardid capable of writing ?","Spanish","905","Which person served as the directed of The Schorrsiegel Affair ?","Jaap Speyer"
"456","726","Which language can Sacha Baron Cohen read ?","English","1492","Who was The Blonde Bombshell directed by ?","Robert Bierman"
"457","762","Which language can Juli Maria Fossas i Martínez understand ?","Spanish","1685","Which person directed Narcos ?","José Padilha"
"458","813","Which language can Sir William Lemon, 1st Baronet read ?","English","1735","Who directed Samson ?","Maurice Tourneur"
"459","823","Which language is Enrique Guzmán capable of writing ?","Spanish","1855","Which person served as the directed of The Lorax ?","Chris Renaud"
"460","845","Which language can Tom Devine understand ?","English","1884","What is Fabrice Éboué a director of ?","Le crocodile du Botswanga"
"461","887","Which language is Pedro Ferriz Santacruz capable of writing ?","Spanish","2095","Who was the director of Double Game ?","Carlo Ausino"
"462","914","Which language can Iván Moreno y Fabianesi understand ?","Spanish","2249","Which person directed Isabelita ?","Manuel Romero"
"463","923","Which language can Careen M. Gordon read ?","English","2258","Who was the director of The Rite ?","Mikael Håfström"
"464","1007","Which language is Diego Torres Rodríguez capable of writing ?","Spanish","2493","Who was Bayside Shakedown: The Movie directed by ?","Katsuyuki Motohiro"
"465","1118","Which language can Michael Snow read ?","English","2628","Who was the director of The Vikings ?","Richard Fleischer"
"466","1133","Which language is spoken by Nino Tamassia ?","Italian","2679","Which person served as the directed of What the Day Owes the Night ?","Alexandre Arcady"
"467","1223","Which language is spoken by Mario Castillo ?","Spanish","2757","Which person served as the directed of Queen of the Gypsies ?","Emil Loteanu"
"468","1230","Which language can Stanley Evans understand ?","English","3081","Who directed In Order of Disappearance ?","Hans Petter Moland"
"469","1244","Which language can David M. Wilson read ?","English","3119","Who was the director of The Legend of the North Wind ?","Juan Bautista Berasategi"
"470","1274","Which language can Rolando Barrera read ?","Spanish","3163","Which person directed Sinners in Silk ?","Hobart Henley"
"471","1423","Which language can Gustavo Oberman read ?","Spanish","3175","Which person directed The Fighting Drummer ?","Georges Combret"
"472","1516","Which language can Luis Cervera Vera understand ?","Spanish","3408","Which person served as the directed of The House of Branching Love ?","Mika Kaurismäki"
"473","1565","Which language is Cinzia Dato capable of writing ?","Italian","3508","Who was the director of Cottage to Let ?","Anthony Asquith"
"474","1616","Which language is spoken by Augustus Pugin ?","English","3827","Which person directed Margot at the Wedding ?","Noah Baumbach"
"475","1663","Which language can Alexander Tomský understand ?","Czech","4130","Who was the director of I Hired a Contract Killer ?","Aki Kaurismäki"
"476","1682","Which language is spoken by Carlos Lehder ?","Spanish","4141","Which person directed Salve Jorge ?","Marcos Schechtman"
"477","1690","Which language can John Morris, Baron Morris of Aberavon understand ?","English","4200","Who was 'Til There Was You directed by ?","Scott Winant"
"478","1699","Which language does Norman Naimark speak in ?","English","4247","Which person directed The Sapphires ?","Wayne Blair"
"479","1760","Which language is spoken by Thomas Hampson ?","English","4250","Who was the director of Uzhaippali ?","P. Vasu"
"480","1780","Which language is Antonio Romero Ruiz capable of writing ?","Spanish","4470","Which person directed The Naked Witch ?","Larry Buchanan"
"481","1861","Which language is spoken by Johann Christian Schöttgen ?","Latin","4475","Who was the director of Kaalia ?","T L V Prasad"
"482","1913","Which language family does Saadia Marciano speak in ?","Hebrew","4597","Which person directed Nic śmiesznego ?","Marek Koterski"
"483","2084","Which language is spoken by Gerry Becker ?","English","4619","Which person directed A Force of One ?","Paul Aaron"
"484","2091","Which language can Peter Garling understand ?","English","4812","Who was Love in the Buff directed by ?","Pang Ho-cheung"
"485","2299","Which language is Fernando Monetti capable of writing ?","Spanish","5158","Who was the director of Enakkaga Kaathiru ?","P. S. Nivas"
"486","2355","Which language can Anselmo Guerrieri Gonzaga understand ?","Italian","5211","Which person directed The Last Manuscript ?","Károly Makk"
"487","2473","Which language does Mark S. Pafford speak in ?","English","5593","Who was the director of Slums of Berlin ?","Gerhard Lamprecht"
"488","2505","Which language can Bruno Spampanato read ?","Italian","5932","Who was Tatort: Schürfwunden directed by ?","Niki Stein"
"489","2531","Which language is Jonathan Raymond capable of writing ?","English","6011","Who was Naram Garam directed by ?","Hrishikesh Mukherjee"
"490","2541","Which language is spoken by Tarcisio Grandi ?","Italian","6067","Which work of art has Christophe Offenstein as its director ?","Turning Tide"
"491","32","Which party is Dean Clukey affiliated with ?","Republican Party","6342","Which person served as the directed of Reversal of Fortune ?","Barbet Schroeder"
"492","155","Which party is Ramón Rosa affiliated with ?","Liberal Party of Honduras","6620","Who directed The Telephone Operator ?","Hanns Schwarz"
"493","298","Which party does César Pérez Vivas belong to ?","COPEI","6758","Which person directed Sepolta viva ?","Aldo Lado"
"494","380","Which political party is Angela Merkel a member of ?","Christian Democratic Union","6805","Who directed The Kid with a Bike ?","Dardenne brothers"
"495","403","Which party does Josef Böhm belong to ?","Independent Social Democratic Party of Germany","58","Which state has Brescia as its county seat ?","Republic of Brescia"
"496","511","Which political party is Hans Daniels a member of ?","Christian Democratic Union","169","Which territory has London has its first city ?","England"
"497","581","Which party is Anton Rohrhofer affiliated with ?","Austrian People's Party","369","Which french administrative division has Montsalvy has its center of administration ?","canton of Montsalvy"
"498","592","Which political organization is John Mathai a member of ?","Indian National Congress","570","Which administrative territory has Ljubljana as its county seat ?","Slovenia"
"499","621","Which party is Cathy Muñoz affiliated with ?","Republican Party","719","Which geographic location has Prague as its county seat ?","Bohemia"
"500","635","Which political party is Heinrich Dürmayer a member of ?","Communist Party of Austria","1013","Which french administrative division has Saint-Ouen has its center of administration ?","canton of Saint-Ouen"
"501","804","Which party is Tommy Thompson affiliated with ?","Republican Party","1068","Which administrative territory is the county seat for England ?","London"
"502","840","Which party does David D. Phelps belong to ?","Democratic Party","1135","Which department has Padua has its center of administration ?","Brenta"
"503","867","Which party does Felipe Alessandri Vergara belong to ?","National Renewal","1220","Which state has Seville has its first city ?","Kingdom of Seville"
"504","912","Which political organization is Eduard Goebel a member of ?","Centre Party","2049","Which province of Italy has Bologna has its center of administration ?","Province of Bologna"
"505","1047","Which political party is Georg Leber a member of ?","Social Democratic Party of Germany","2417","What has Saint-Jean-en-Royans as its capital ?","canton of Saint-Jean-en-Royans"
"506","1094","Which party does Lotta Olsson belong to ?","Moderate Party","2702","Which administrative territory has Batumi as its county seat ?","Batumi Oblast"
"507","1174","Which political party in Russia is Robert Markaryan a member of ?","United Russia","2843","Which city has Florence as its county seat ?","Republic of Florence"
"508","1225","Which political party is Werner Kirschner a member of ?","Social Democratic Party of Germany","2874","What has Le Mas-d'Azil as its capital ?","canton of Le Mas-d'Azil"
"509","1263","Which political party is Ursula Ragwitz a member of ?","Socialist Unity Party of Germany","3113","Which administrative territory is the county seat for England ?","London"
"510","1265","Which party is James Edward Ruffin affiliated with ?","Democratic Party","3275","What has Hasselt as its capital ?","County of Loon"
"511","1417","Which party is Verena Grendelmeier affiliated with ?","Ring of Independents","3394","What is the capital of Pyrénées-Orientales ?","Perpignan"
"512","1427","Which party does Sir Robert Anstruther, 5th Baronet belong to ?","Liberal Party","3403","Which administrative territory is the county seat of England ?","London"
"513","1611","Which party does Riccardo Illy belong to ?","Democratic Party","3481","What has Kielce as its capital ?","Kielce County"
"514","1635","Which political party is David Fernández Calviño a member of ?","Galician Nationalist Bloc","3574","Which administrative territory is the capital of Denmark ?","Copenhagen"
"515","1653","Which political party is Horst Poller a member of ?","Christian Democratic Union","3799","What has Tbilisi as its capital ?","Kingdom of Kartli-Kakheti"
"516","1661","Which party does Neville Jodrell belong to ?","Conservative Party","3907","Which state has Dresden has its first city ?","Kingdom of Saxony"
"517","1809","Which party does Ruud Vreeman belong to ?","Labour Party","4344","Which administrative territory is the county seat of Munich (district) ?","Munich"
"518","1837","Which party does C. Perumal belong to ?","All India Anna Dravida Munnetra Kazhagam","4380","Which administrative territory is the county seat for Belgium ?","City of Brussels"
"519","1887","Which party is Tim Canova affiliated with ?","Democratic Party","4403","Which state has Tournai as its county seat ?","Francia"
"520","1909","Which party is Alphonso Barto affiliated with ?","Republican Party","4788","Which administrative territory has Santiago as its county seat ?","Chile"
"521","1993","Which party is Burton L. French affiliated with ?","Republican Party","5197","Which administrative territory is the capital of Russia ?","Moscow"
"522","1995","Which party is Vincent Capo-Canellas affiliated with ?","Democratic European Force","5293","Which french administrative division has Plombières-les-Bains has its center of administration ?","canton of Plombières-les-Bains"
"523","2076","Which party is Jacques Bascou affiliated with ?","Socialist Party","5403","Which province of Italy has Carbonia has its center of administration ?","Province of Carbonia-Iglesias"
"524","2247","Which party is Timothy F. Murphy affiliated with ?","Republican Party","6017","Which political territory has Turin as its county seat ?","Metropolitan City of Turin"
"525","2291","Which political organization is Hans Segelken a member of ?","Nazi Party","6080","Which administrative territory has New York City as its capital ?","United States of America"
"526","2373","Which party does Colquhoun Grant belong to ?","Tories","6152","Which administrative territory is the county seat of Serbia ?","Belgrade"
"527","2383","Which party is Jan Pietrzak affiliated with ?","Polish United Workers' Party","6190","What is the capital of Kazakhstan ?","Nur-Sultan"
"528","2404","Which party is Neoklis Sylikiotis affiliated with ?","Progressive Party of Working People","6210","Which administrative territory is the county seat for Republic of Macedonia ?","Skopje"
"529","2510","Which political party is Anna Brodersen a member of ?","Social Democratic Party of Germany","6304","Which political territory has Valencia has its first city ?","Valencian Community"
"530","2516","Which political organization is Olaf Sverressøn Klingenberg a member of ?","Conservative Party of Norway","6383","Which french administrative division has Carnières has its first city ?","canton of Carnières"
"531","2556","Which political organization is Max Chopard a member of ?","Social Democratic Party of Switzerland","959","Where is the headquarter of Party of the Democratic Left located ?","Bratislava"
"532","2589","Which party is John Pickler affiliated with ?","Republican Party","1142","Where is the headquarter of Social Democratic Party of Germany located ?","Willy-Brandt-Haus"
"533","2741","Which political party is María Dolores de Cospedal a member of ?","People's Party","1558","Which human settlement is the HQ of Liberal Democratic Party ?","Chiyoda-ku"
"534","274","Which administrative territory shares border with Stoke-on-Trent ?","Eccleshall","1581","Which administrative territory is the headquarter location of Free Democratic Party ?","Berlin"
"535","2132","Who shares the border with Val Müstair ?","Valdidentro","1727","Which non-governmental organization has its HQ location at Brussels ?","European Movement International"
"536","2285","Which administrative territory is adjacent to Shaker Heights ?","Cleveland","1944","Which authority organ has its head office location at Yemen ?","Saba News Agency"
"537","2341","Who shares the border with Spain ?","Gibraltar","2208","Which political organization has its head office location at Onex ?","Geneva Citizens' Movement"
"538","2663","Which city has an adjacent border with Riga ?","Jūrmala","3192","Which administrative territory is the headquarter location of Harvard University ?","Cambridge"
"539","145","Which nonprofit organization is the alma mater of Joseph Hopkinson ?","University of Pennsylvania","3368","Which thoroughfare is the head office of London ?","Spring Gardens"
"540","159","Which secondary school is Sharon Cissna an alumni of ?","Federal Way High School","3870","Which building has the principal seat at Le Grand-Quevilly ?","Théâtre des deux Rives"
"541","178","Which school is George Nares an alumni of ?","Royal Naval School","3963","Which administrative territory is the headquarter location of Nefesh B'Nefesh ?","Jerusalem"
"542","217","Which university is the alma mater of Harold V. Schoenecker ?","Marquette University Law School","4023","Which administrative territory is the HQ of Lycée Louis-le-Grand ?","Paris"
"543","450","Which university is the alma mater of Jens Clausen ?","University of Copenhagen","4033","Which administrative territory is the HQ of National Institute for Occupational Safety and Health ?","Washington, D.C."
"544","527","Where was David Frisch educated ?","University of Missouri","4276","Which assembly has the principal seat at Free Hanseatic City of Bremen ?","Bürgerschaft of Bremen"
"545","597","What is the school where Johan Henrik Nebelong was educated ?","Royal Danish Academy of Fine Arts","4347","Which German business organization has its HQ location at Freiburg im Breisgau ?","Alexander Bürkle"
"546","786","Where was Sir John St Aubyn, 3rd Baronet educated ?","Exeter College","4351","Which administrative territory is the head office of National Institute for Occupational Safety and Health ?","Washington, D.C."
"547","910","Which university is Joyce Taylor-Papadimitriou an alumni of ?","University of Cambridge","4402","Which organization has the principal seat at Tournai ?","La Renaissance du livre"
"548","922","What is the nonprofit organization where Careen M. Gordon was educated ?","John Marshall Law School","4591","Which organization has headquarters located at Europe ?","TBS GB"
"549","1113","Which nonprofit organization is Jacques Chirac an alumni of ?","Harvard University","4858","Which administrative territory is the HQ of Major League Baseball ?","New York City"
"550","1327","Where was Joe Riding educated ?","Upper Iowa University","4925","Where is the head office for Royal Netherlands Academy of Arts and Sciences located ?","Trippenhuis"
"551","1365","Which building is the alma mater of Graham Robert Allan ?","Sidney Sussex College","5076","Where is the headquarter of Sensible Software located ?","Chelmsford"
"552","1375","Which nonprofit organization was Matthew Richey educated at ?","Wesleyan University","5668","Which administrative territory is the HQ of The Left Party.PDS ?","Berlin"
"553","1463","Where was Victor Vito educated ?","Scots College, Wellington","7209","Which social group has the principal seat at Albania ?","Albanian Nuclear Agency"
"554","1508","Where was John F. Kelly educated ?","University of Massachusetts Amherst","7242","Which administrative territory is the head office of Technōs Japan Corporation ?","Tokyo"
"555","1540","Which educational institution was Kieran Marmion educated at ?","Kirkham Grammar School","132","Which administrative territory is partner town of Modena ?","Bella, Basilicata"
"556","1639","Where was Mike Noonan educated ?","Middlebury College","533","Which municipality of Albania is twin town of Castel Bolognese ?","Belsh"
"557","1681","Who is an alumni of Australia ?","Jennifer Gidley","1361","Which political territory is twin town of Mirepoix ?","Palafrugell"
"558","1866","Which nonprofit organization was Mark Demling educated at ?","Saint Louis University","1409","Which human settlement is twin city of Basel ?","Miami Beach"
"559","1888","What is the construction where Tim Canova was educated ?","Franklin & Marshall College","1446","Which political territory is twin town of Houston ?","Shenzhen"
"560","1924","Which college of the University of Cambridge was Frank Mitchell educated at ?","Gonville and Caius College","1962","Which french administrative division is twin city of Jelgava ?","Rueil-Malmaison"
"561","2024","Where was Marika Hackman educated ?","Bedales School","2286","Which administrative territory is partner town of Shaker Heights ?","Volzhsky"
"562","2381","What is the university where Mike Burak was educated ?","University of British Columbia","2900","Which administrative territory is twin city of Dinkelland ?","Stadtlohn"
"563","2398","Which school was Ethel Walker educated at ?","Chelsea College of Art and Design","3272","Which city is sister town of Hasselt ?","Bicaz"
"564","2425","What is the university where Lars Mikkelsen was educated ?","University of Copenhagen","3759","Which administrative territory is partner town of Simrishamn ?","Barth"
"565","2442","Where was Constantin Christescu educated ?","Military School of Infantry and Cavalry","4650","Which administrative territory is the sister city of Vlissingen ?","Deal"
"566","2620","What is the nonprofit organization where Cathy Jamison was educated ?","Santa Clara University","5250","Which french administrative division is twin town of Winsen ?","Le Pont-de-Claix"
"567","2654","Where was George Earle Chamberlain educated ?","Washington and Lee University","5402","Which municipality of Croatia is sister town of Carbonia ?","Raša, Istria County"
"568","2806","What is the university where James Read was educated ?","University of Oregon","5596","Which administrative territory is partner town of Seaham ?","Gerlingen"
"569","2831","What is the college of the University of Cambridge where Anthony Irby was educated ?","Emmanuel College","5651","Which administrative territory is partner town of Marling, South Tyrol ?","Gelnhausen"
"570","2975","Which university is the alma mater of Wu Han ?","Tsinghua University","5870","Which place with town privileges is a sister city of Middelburg ?","Vilvoorde"
"571","3120","Which educational institution is the alma mater of Pierre Lefebvre ?","École du service de santé des armées de Lyon-Bron","6020","Which administrative territory is twin city of La Crosse ?","Dubna"
"572","3199","Which school was Sydney James educated at ?","Haileybury and Imperial Service College","6248","Which human settlement is sister town of Besançon ?","Bielsko-Biała"
"573","3279","Which association football club is Tatyana Nazarenko an alumni of ?","State Academic Institute of Fine Arts Surikov","7268","Which administrative territory is the sister city of Leopoldstadt ?","Brooklyn"
"574","3396","Where was Tony McWalter educated ?","McMaster University","7317","Which human settlement is twin town of Bad Soden ?","Yōrō"
"575","3406","What is the school building where Lewis Clive was educated ?","Christ Church","7704","Which administrative territory is twin city of Bykle ?","Birštonas"
"576","3424","Where was Mats Lidström educated ?","Juilliard School","7803","Which administrative territory is a sister city of Palestrina ?","Füssen"
"577","3486","Which nonprofit organization is the alma mater of Brendan Gill ?","Yale University","7872","Which political territory is sister town of Pau ?","Xi'an"
"578","3524","Which military school is Pierre-Gustave Roze an alumni of ?","École Navale","7923","Which political territory is twin town of Teror ?","Candelaria"
"579","3566","Where was Hélène Franco educated ?","Sciences Po","212","Which metabolic process is cytochrome c oxidase subunit I    tll2010 involved in ?","oxidation-reduction process"
"580","4011","Which school building is David Lewis an alumni of ?","Brasenose College","329","What is the metabolic process that dihydrolipoamide dehydrogenase    LA_2886 is involved in ?","oxidation-reduction process"
"581","4076","What is the architectural structure where Farzad Hassani was educated ?","K. N. Toosi University of Technology","413","Which biological process is RNA methyltransferase    TDE2084 involved in ?","methylation"
"582","4083","What is the nonprofit organization where William F. Shija was educated ?","Howard University","429","Which metabolic process is 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)    BF4365 involved in ?","oxidation-reduction process"
"583","44","Who has the surname Frans Blom ?","Blom","665","What is the behavior that Mu-type opioid receptor is involved in ?","eating behavior"
"584","51","Which name is associated with Krzysztof Michalski ?","Michalski","765","Which event is Centrosomal protein of 70 kDa involved in ?","biological process"
"585","90","Which name is associated with Wilhelm Bauer ?","Bauer","799","Which process is orotidine 5'-phosphate decarboxylase    ECUMN_1584 involved in ?","metabolism"
"586","111","Which name is associated with Ernesto Pascal ?","Pascal","866","What biological process is 5-hydroxytryptamine receptor 2A involved in ?","Memory"
"587","133","Who has the surname Tony James ?","James","896","Which metabolic process is two-component system histidine kinase    AMED_0970 involved in ?","signal transduction by protein phosphorylation"
"588","266","Which name is associated with Kazuma Oda ?","Oda","992","What is the metabolic process that Retinoic acid receptor responder protein 3 is involved in ?",""
"589","504","Who is associated with Peggy Provost ?","Provost","1087","Which metabolic process is Regulator of telomere elongation helicase 1 involved in ?","nucleobase-containing compound metabolic process"
"590","725","Which name is associated with Finn Taylor ?","Taylor","1151","What is the metabolic process that Choline/ethanolaminephosphotransferase 1 is involved in ?",""
"591","828","Which name is associated with Jason Lane ?","Lane","1554","What is the biological process that cell division protein FtsZ    SSUBM407_0421 is involved in ?","FtsZ-dependent cytokinesis"
"592","831","Which name is associated with William John Adie ?","Adie","1631","Which metabolic process is N-acetylmannosamine-6-phosphate 2-epimerase    spr1529 involved in ?",""
"593","849","Who is associated with Shizuka Arakawa ?","Arakawa","1706","Which process is Serine/threonine-protein kinase/endoribonuclease IRE2 involved in ?","metabolism"
"594","892","Which name is associated with Yurika Mita ?","Mita","2023","Which process is anthranilate phosphoribosyltransferase    Rru_A1896 involved in ?","metabolism"
"595","1041","Which name is associated with Frédéric Martin ?","","2177","What is the metabolic process that Putative ATP-dependent RNA helicase DDX12 is involved in ?","nucleobase-containing compound metabolic process"
"596","1120","Which name is associated with Orlando Brown ?","Brown","2183","Which metabolic process is Serine hydroxymethyltransferase, mitochondrial involved in ?","one-carbon metabolic process"
"597","1180","Who is associated with Otto von Moser ?","Moser","2508","What is the metabolic process that glutamate synthase    SMU_366 is involved in ?","oxidation-reduction process"
"598","1241","Which name is associated with Wolfgang Becker ?","Becker","2522","What is the process that alkaline phosphatase    BT9727_4082 is involved in ?","metabolism"
"599","1396","Who has the surname David Rappaport ?","Rappoport","2546","What is the biological process that histidinol-phosphate aminotransferase    SSA_1449 is involved in ?","biosynthetic process"
"600","1402","Who is associated with Jorge Perona ?","Perona","2705","What is a biological process that AT-rich interactive domain-containing protein 4B is involved in ?","biological process"
"601","1419","Which name is associated with Auguste Paris ?","Paris","2746","What is the biological process that ubiquinone/menaquinone biosynthesis methyltransferase    NMB0743 is involved in ?","methylation"
"602","1480","Who has the surname Pierre Brun ?","Brun","3234","Which metabolic process is NADH dehydrogenase (quinone)    Moth_1718 involved in ?","oxidation-reduction process"
"603","1514","Which name is associated with Dill Jones ?","Jones","3593","Which process is l-fuconate dehydratase    XCC4069 involved in ?","metabolism"
"604","1542","Who has the surname Taimei Suzuki ?","Suzuki","3630","Which behavior is Carnitine O-palmitoyltransferase 1, liver isoform involved in ?","eating behavior"
"605","1576","Which name is associated with Madonna ?","Ciccone","3899","What is the biological process that FKBP-type peptidyl-prolyl cis-trans isomerase    HI0574 is involved in ?","protein folding"
"606","1754","Which name is associated with Iwasaki Takako ?","Iwasaki","3980","What biological process is Apoptosis regulator Bcl-2 involved in ?","behavioral fear response"
"607","1805","Who has the surname Amand Brault ?","Brault","4101","Which metabolic process is iron-sulfur cluster biogenesis scaffold protein NfuA    SO_4619 involved in ?","sulfur compound metabolic process"
"608","1885","Which name is associated with David Smith ?","Smith","4359","Which event is Uncharacterized protein C6orf62 involved in ?","biological process"
"609","1965","Who is associated with Misaki Tamura ?","Tamura","4417","What is the process that Peroxisomal acyl-coenzyme A oxidase 1 is involved in ?","metabolism"
"610","2030","Who is associated with Magnus Eriksson ?","Eriksson","4476","What is the biological process that protein glutamate methyltransferase CheR associated with MCPs of class 44H    GSU3195 is involved in ?","methylation"
"611","2154","Who is associated with Matthew Antoine ?","Antoine","5362","What biological process is Glycogen synthase kinase-3 alpha involved in ?","aging"
"612","2238","Who is associated with Miroslav Milošević ?","Milošević","5496","What is the metabolic process that 3-hydroxybutyryl-CoA dehydrogenase    MSMEG_0912 is involved in ?","oxidation-reduction process"
"613","2292","Who has the surname Michel Toussaint ?","Toussaint","6108","Which metabolic process is S14 family endopeptidase Clp    HMPREF0351_11548 involved in ?","protein metabolic process"
"614","2394","Who has the surname Darren Carter ?","Carter","6217","What is the metabolic process that N-acetylglucosamine-6-phosphate deacetylase    VC0994 is involved in ?",""
"615","2459","Who is associated with Rick Mulder ?","Mulder","6602","What is the metabolic process that 5,10-methylenetetrahydrofolate reductase    BU046 is involved in ?","oxidation-reduction process"
"616","2517","Who has the surname Clarence Peters ?","Peters","6700","Which process is fatty oxidation complex subunit alpha    SRU_1459 involved in ?","metabolism"
"617","2523","Which name is associated with Walter Hermann Bauer ?","Bauer","7161","Which process is formamidopyrimidine-DNA glycosylase    AHA_0164 involved in ?","metabolism"
"618","2555","Who has the surname Max Chopard ?","Chopard","7163","What biological process is Receptor expression-enhancing protein 5 involved in ?","biological process"
"619","2633","Who has the surname Michel Robert ?","Robert","7609","What is the process that 5-hydroxytryptamine receptor 2C is involved in ?","behavior"
"620","2685","Which name is associated with Yumi Adachi ?","Adachi","7611","Which process is Olfactory receptor 6K6 involved in ?","response to stimulus"
"621","2811","Who is associated with Andy Hui ?","","7679","Which biological process is methylcobalamin:coenzyme M methyltransferase    CLC_1525 involved in ?","methylation"
"622","2822","Who is associated with Viktor Orbán ?","Orbán","7738","What is the process that 1-acylglycerol-3-phosphate O-acyltransferase    SMU_624 is involved in ?","metabolism"
"623","2881","Who is associated with Troy Carter ?","Carter","8252","What is the process that pyridoxine biosynthesis protein    HMPREF0421_20919 is involved in ?","metabolism"
"624","2909","Which name is associated with Anna-Celina Schmid ?","Schmid","8458","What is the process that Cullin-4A is involved in ?","G1 phase"
"625","2926","Who is associated with Félix Voisin ?","Voisin","265","Which administrative territory is the place where Marvel Comics is located ?","Natalia"
"626","2964","Who has the surname William Lowther ?","Lowther","276","What is situated at Lepoglava ?","Lepoglava prison"
"627","2970","Who is associated with David Brown ?","Brown","556","Which recurring tournament is located at Germany ?","2019 World Men's Handball Championship"
"628","2989","Who is associated with Pierre Arnold ?","Arnold","882","Which building is situated at CFB Bagotville ?","Alert Hangar"
"629","3029","Which name is associated with Javier Fernández ?","Fernández","901","Which sports venue is the place where 1998 Winter Olympics is located ?","Nagano Olympic Stadium"
"630","3353","Which name is associated with Stef Collins ?","Collins","1479","Which television program is located at United Kingdom ?","The Royals"
"631","3385","Who is associated with Fritz Fischer ?","Fischer","1594","Which building is located at Linköping ?","Linköping University Hospital"
