"Index","UID1","Ques1","Ans1","UID2","Ques2","Ans2"
"420","53953","Which film studio produced Evidence ?","Warner Bros.","261","What caused the death of Aurora de Albornoz ?","stroke"
"421","57815","Which person produced Born of Unknown Father ?","Maurice Cloche","609","What was the cause of death of Tadeusz Kościuszko ?","stroke"
"422","59237","Who is the producer of Give Me Your Heart ?","Hal B. Wallis","655","How did Andrew die ?","crucifixion"
"423","61492","Which person produced Are We Officially Dating? ?","Scott Aversano","3176","What lead to the death of Louis de Funès ?","myocardial infarction"
"424","62992","Who produced Secret Service of the Imperial Court ?","Mona Fong","3278","How did Julio César González die?","traffic collision"
"425","475","Who is elected as the head of state of Mexico ?","Enrique Peña Nieto","5905","What caused the death of Anthony J. Celebrezze Jr. ?","myocardial infarction"
"426","5813","Which political territory has Johannes Rau as its head of state ?","Germany","8485","Which health problem was the cause of death of Theodorus Jacobus Frelinghuysen II ?","drowning"
"427","6357","Which state is headed by Alī ibn Abī Ṭālib ?","Rashidun Caliphates","9048","How did Józef Mączka die ?","cholera"
"428","7308","Which person has the highest formal authority in Norway ?","Harald V of Norway","13415","Which person died from World War I ?","István Mudin"
"429","16504","Which person has the highest formal authority in Norway ?","Harald V of Norway","26681","Which person had infectious disease as cause of death ?","Guillaume de Chartres"
"430","39538","Which administrative territory is headed by Francis ?","Vatican City","33252","What caused the death of Tōru Shōriki ?","sepsis"
"431","893","Which name is Yurika Mita known by ?","Yurika","47629","Who had Battle of Marathon as the cause of death ?","Cynaegirus"
"432","946","What is the firstname of Sammy McCrory ?","Sammy","51011","How did Paco Ignacio Taibo I die ?","pneumonia"
"433","1346","What the name that Pat Beach is known by ?","Pat","57306","What lead to the death of Alfried Krupp von Bohlen und Halbach ?","lung cancer"
"434","1476","What is forename of Mateja Perpar ?","Mateja","60296","What lead to the death of Alfredo d'Escragnolle Taunay ?","diabetes mellitus"
"435","1577","Which person has Seon as first name ?","Jeon Mi-seon","63816","What lead to the death of Pál Turán ?","leukemia"
"436","9331","What is forename of Rüdiger von Rosen ?","Rüdiger","125","What is the official language of Italy ?","Italian"
"437","12749","What is forename of Fortino Gómez Salazar ?","Fortino","1756","Which religious denomination is known to have Old Church Slavonic as its official language ?","Macedonian Orthodox Church – Ohrid Archbishopric"
"438","26600","What is forename of Angélique Cénas ?","Madeleine","7769","Which religious denomination is known to have Old Church Slavonic as its official language ?","Macedonian Orthodox Church – Ohrid Archbishopric"
"439","30477","What is the firstname of J. J. Furmaniak ?","J.","10568","Which Christian denomination is Church Slavonic the official language of ?","Russian Orthodox Church"
"440","36743","What is forename of Vilmar da Cunha Rodrigues ?","Vilmar","12490","Which classification scheme is recognized as the official language of Sweden ?","Sami"
"441","42160","What is the firstname of Madeleine Hyacinthe Claude Tendron de Vassé ?","Madeleine","30060","Which classification scheme is recognized as the official language of Sweden ?","Sami"
"442","44074","What is forename of Menyhért Palágyi ?","Menyhért","45531","Which classification scheme is recognized as the official language of Sweden ?","Sami"
"443","60543","Which initial is W. Marvin Watson known by ?","W.","51785","Which administrative territory is Haitian Creole the official language of ?","Haiti"
"444","99","What is notable work of Jean-Baptiste-Jules Klagmann ?","Saint Clotilde","52040","Which territory designates English as its official language ?","England"
"445","327","What is a notable work of Pedro Ramírez Vázquez ?","Estadio Azteca","85","Which military branch is Johnson Beharry associated with ?","British Army"
"446","348","Who is author of Futurama ?","Kristin Gore","179","Which military branch is George Nares affiliated to ?","Royal Navy"
"447","573","Which person has association football player as a notable work ?","Hugh Morgan-Owen","1377","Which military branch did Sir Rupert Clarke, 3rd Baronet belong to ?","British Army"
"448","2858","Which person has association football player as a notable work ?","Hugh Morgan-Owen","2144","Which military branch did Philip St. George Cooke belong to ?","United States Army"
"449","14518","Which person has association football player as a notable work ?","Hugh Morgan-Owen","5732","Which military branch contains Leon Moszczeński as its part ?","Polish Navy"
"450","26165","Which person has association football player as a notable work ?","Hugh Morgan-Owen","7400","Which military branch was Sid Daniels a part of ?","British Army"
"451","30609","Which person has association football player as a notable work ?","Hugh Morgan-Owen","24154","Which military branch is Ronald Weeks, 1st Baron Weeks affiliated to ?","British Army"
"452","38472","Which person has association football player as a notable work ?","Hugh Morgan-Owen","47453","Which military branch did Fernando Luis García belong to ?","United States Marine Corps"
"453","43563","Which person has association football player as a notable work ?","Hugh Morgan-Owen","60157","Which military branch did Royal Military Academy Sandhurst belong to ?","British Army"
"454","43710","Which person has association football player as a notable work ?","Hugh Morgan-Owen","2405","Which administrative territory has its location as Cyprus ?","Limassol"
"455","44692","Which person has association football player as a notable work ?","Hugh Morgan-Owen","2411","Which landform is located in Iran ?","Aral–Caspian Depression"
"456","50439","Which person has association football player as a notable work ?","Hugh Morgan-Owen","34900","Which landform is located in Iran ?","Aral–Caspian Depression"
"457","61691","Which person has association football player as a notable work ?","Hugh Morgan-Owen","3112","What is located in England ?","Kongemose culture"
"458","1442","What notable work was done by Pier Paolo Pasolini ?","Ragazzi di vita","20353","What is located in England ?","Southern England"
"459","2025","Which person is accredited with being the author of the notable work Bedales School ?","Cindy Walters","3392","Which administrative territory is Flood of 1940 located on ?","Pyrénées-Orientales"
"460","2065","Whose notable work was Sarati ?","Rúmil","3781","Where is Yemen located on ?","Arabian Peninsula"
"461","2178","Who has Ulysses and the Sirens as their notable work ?","Herbert James Draper","3999","What is the location where Europe is located ?","Northern Hemisphere"
"462","7182","Who is author of Chanteur florentin du XVe siècle ?","Paul Dubois","52418","What is the location where Europe is located ?","Northern Hemisphere"
"463","7677","Whose notable work was Billiards at Half-past Nine ?","Heinrich Böll","52947","What is the location where Europe is located ?","Northern Hemisphere"
"464","9159","Whose notable work was ""Bourgeois"" W---r, and His Squaw ?","Alfred Jacob Miller","55745","What is the location where Europe is located ?","Northern Hemisphere"
"465","14306","Which architectural structure is notable work of Heikki Taskinen ?","Pitkäkangas School","5810","Which landscape is United Kingdom located on ?","British Isles"
"466","17727","Which person has A Journey to the Center of the Earth as a notable work ?","Jules Verne","37446","Which landscape is United Kingdom located on ?","British Isles"
"467","17915","Who notable work was done by Phil Medley ?","Twist and Shout","9836","Which terrain is located in Prince Olav Mountains ?","Mount Wade"
"468","19984","Who has The Star-Spangled Banner as their notable work ?","John Stafford Smith","11614","Which is the body of water in which Corfu is located on ?","Ionian Sea"
"469","20339","Who is author of École nationale supérieure des Beaux-Arts ?","Félix Duban","23276","Which group of objects is Ellingen located on ?","Franconian Lake District"
"470","23283","Who is author of Harry Potter and the Philosopher's Stone ?","Emma Watson","29783","Which unit of length has its location as North America ?","major professional sports leagues in the United States and Canada"
"471","26216","Who is author of Little House on the Prairie ?","Laura Ingalls Wilder","32537","Which geographic region is Europe located on ?","Northern Hemisphere"
"472","28937","Whose notable work was Mountain Stream, Yemen Valley, Palestine ?","Frederic Edwin Church","40195","Which geographic region is Europe located on ?","Northern Hemisphere"
"473","31175","Who has Lara Croft: Tomb Raider as their notable work ?","Angelina Jolie","38429","Which landform is Papua New Guinea located on ?","New Guinea"
"474","32019","Which media is notable work of Herbert James Draper ?","Ulysses and the Sirens","47452","Which educational institution has its location as Neuilly-sur-Seine ?","Institution Notre-Dame de Sainte-Croix"
"475","34487","Which ship type is notable work of Gustave Zédé ?","French submarine Gymnote","783","Who created Are You Being Served? ?","Jeremy Lloyd"
"476","35722","Which person has View of Catanzaro (from “Voyage Pittoresque, ou Description des royaumes de Naples et de Sicile” by Jean-Claude Richard Abbé de Saint Non) as a notable work ?","Claude-Louis Châtelet","853","Who is the creator of Terry Pratchett's Going Postal ?","Terry Pratchett"
"477","42204","Whose notable work was Harry Potter and the Order of the Phoenix ?","Emma Watson","1604","Who is the creator of Horses of Saint Mark ?","Lysippos"
"478","42518","Who has The Death of General Warren at the Battle of Bunker's Hill, June 17, 1775 as their notable work ?","John Trumbull","2545","Who is credited with the creation of Raja Surendra Vikram Shah at the age of 15 with his prime minister ?","anonymous"
"479","48054","Which painting is notable work of Luke the Evangelist ?","Black Madonna of Częstochowa","28908","Who is credited with the creation of Raja Surendra Vikram Shah at the age of 15 with his prime minister ?","anonymous"
"480","52100","Which collectable is notable work of Wil Huygen ?","Gnomes","2875","Who created C. Auguste Dupin ?","Jean Carlos"
"481","60301","Which person has Crématorium-columbarium du Père-Lachaise as a notable work ?","Jean-Camille Formigé","3951","Who created Evangelists in the Chapel Capponi ?","Pontormo"
"482","205","Which is the narrative location of Shinjuku Incident ?","Tokyo","5840","Which fictional character was created by Peyo ?","Gargamel"
"483","676","What location is The Raid 2: Berandal set in ?","Jakarta","6397","Which works were created by Google ?","Google NetPAC"
"484","1293","Which work of art has its setting located at East Germany ?","Kleinruppin Forever","6500","What was developed by Munich ?","Richard Knox Olney"
"485","2138","Which narrative location is Post Mortem set in ?","Paris","20085","What was developed by Munich ?","Richard Knox Olney"
"486","2436","Which application has its narrative set in Belarus ?","Battlefield 2142","7483","Who created Gena the Crocodile ?","Eduard Uspensky"
"487","4375","Where is Promise Me This set in ?","Zlatibor District","7707","Which product was created by Sebastian Kneipp ?","Kneippbrød"
"488","6032","What location is Ashes and Blood set in ?","Marseille","8400","Which building was created by Antonio Gaspari ?","Ca' Pesaro"
"489","9052","Which narrative location is Life as a Fatal Sexually Transmitted Disease set in ?","Poland","10158","Who created Cirth ?","Daeron"
"490","11855","Where is The Presence: A Ghost Story set in ?","California","10208","Which Middle-earth races is credited with creation of Cirth ?","Daeron"
"491","12233","Which application has a setting location of Hungary ?","Euro Truck Simulator 2","10305","Which work of art was created by Jean-Baptiste Lemoyne ?","Neptune Fountain"
"492","23574","Which application has a setting location of Hungary ?","Euro Truck Simulator 2","10829","Which person is the creater of Name vase of the Heidelberg Painter ?","Heidelberg Painter"
"493","13571","Which narrative location is Disney Infinity 2.0: Marvel Super Heroes set in ?","New York City","11533","Which statute was created by World Trade Organization ?","Agreement on the Application of Sanitary and Phytosanitary Measures"
"494","32506","Where is Mega Man X set in ?","Earth","40011","Which statute was created by World Trade Organization ?","Agreement on the Application of Sanitary and Phytosanitary Measures"
"495","35265","Where is Life Is Elsewhere set in ?","Czechoslovakia","53419","Which statute was created by World Trade Organization ?","Agreement on the Application of Sanitary and Phytosanitary Measures"
"496","38825","Where is What Would You Do, Chums? set in ?","England","12389","Who created Rude Awakening ?","Claudia Lonow"
"497","43294","What location is Mighty Morphin Power Rangers set in ?","California","15131","Who created The strike ?","James Ensor"
"498","52808","Where is Ulysses and the Sirens set in ?","Strait of Messina","15569","Which television program was created by Ruddy Pomarède ?","Flander's Company"
"499","53540","Where is The Hour of the Dragon set in ?","Stygia","18703","Who created Glade in a park - The garden of the poet ?","Vincent van Gogh"
"500","54828","Which television program has its setting located at North America ?","The Country Mouse and the City Mouse Adventures","22361","Which social movement was created by Matteo Renzi ?","Leopolda"
"501","56802","What location is Shadow of the Thin Man set in ?","San Francisco","24072","Which activity was created by Pierre Cuypers ?","Drawing after one of the weepers from the tomb of Isabella of Bourbon by Pierre Cuypers"
"502","82","Which is the musical ensemble that originates at Spain ?","Silver Fist","26856","Who is the creator of Violin Hanging on a Wall ?","Juan Gris"
"503","598","What is the family name that was formed at Italy ?","Brescia","27649","What did Robert Askin make ?","Street Sharks"
"504","1112","What was formed at Bayonne ?","Gojira","29206","Which person is credited with creation of The Bob Newhart Show ?","David Davis"
"505","1768","Where was The Beck Group formed ?","Houston","32308","Which sculpture was created by Ricardo Bofill ?","Pyramid"
"506","5652","Which band was formed at Gelnhausen ?","The Monks","33157","Who created Joachim among the Shepherds ?","Giotto di Bondone"
"507","7054","What is the location of formation of Populous ?","Kansas City","34201","Who created West Kent ?","Hewett Watson"
"508","13566","Where did Christianity orginate ?","Jerusalem","34326","Who created An Elephant Rubbing Itself against a Tree ?","Roelant Savery"
"509","13711","Which organization originated at Leiden ?","Bone Marrow Donors Worldwide","36719","Who created Le Tour de France dans les Pyrénées ?",""
"510","14769","Where was Time Inc. formed ?","New York City","41300","Who created equestrian statue of Joan of Arc ?","Emmanuel Frémiet"
"511","25160","Which museum originated at Barcelona ?","Sala Peres","50401","Which painting was created by Antonis Mor ?","Portrait of Two Canons"
"512","28126","Which musical ensemble originated at Lahti ?","Falchion","51188","Who created Yandere Simulator ?","YandereDev"
"513","29477","Where was CD Projekt formed ?","Warsaw","51568","What did Aleister Crowley make ?","The Book of the Law"
"514","31602","Where was Imperial Airways formed ?","London","53687","What did Alice Pike Barney make ?","Self-Portrait in Repose"
"515","32275","Which religious order originated at Italy ?","Sisters of Providence of the Institute of Charity","56114","Who created Young bather playing with his dog ?","Antoine Laurent Dantan"
"516","38417","Where was Sony Interactive Entertainment formed ?","Tokyo","56155","Which computing platform was created by Sony Interactive Entertainment ?",""
"517","39793","Where did Walt Disney Studios Motion Pictures orginate ?","Burbank","56521","Who created New York Undercover ?","Dick Wolf"
"518","53194","Which location did Warner Bros. orginate in ?","Los Angeles","60947","Who created Barbary Coast ?","Douglas Heyes"
"519","54147","Which organization was formed at Issy-les-Moulineaux ?","Withings","320","What was presented by Ain't Had Enough Fun ?","Little Feat"
"520","14","Which female person has a child named Bernard Farrel ?","Françoise Rosay","523","Which literary work presented composer ?","Hosanna"
"521","162","Who was the mother of Selma Bouvier ?","Jacqueline Bouvier","17286","Which literary work presented composer ?","Hosanna"
"522","617","Who was the mom of Artaxerxes III ?","Stateira","38198","Which literary work presented composer ?","Hosanna"
"523","1008","Which female person was the parent of Anne Jules de Noailles ?","Louise Boyer","3848","Which person was performed by Gul'dan ?","Daniel Wu"
"524","1092","Which person was the mother of Carl Linnaeus the Younger ?","Sara Elisabeth Moræa","4610","Who performed Mitsuo Iwata ?","Go Ahead!"
"525","2607","Which female abstract being was the parent of Mr. Burns ?","Daphne Burns","5191","Who delivered the performance of Justin Guarini ?","Stranger Things Have Happened"
"526","5167","Who has Hillary Clinton as a mother ?","Chelsea Clinton","8817","What was staged by Surfer Rosa ?","Pixies"
"527","9230","Which person was the mother of Silvius II Frederick, Duke of Württemberg-Oels ?","Elisabeth Marie, Duchess of Oels","9664","What was performed by Turbulent Indigo ?","Joni Mitchell"
"528","10614","Which person has Anne Shirley as a parent ?","Julie Payne","9970","What did This One's for You (David Guetta song) perform ?","David Guetta"
"529","12287","Which person has Renée Étienne as mother ?","Jacques Tarbé de Saint-Hardouin","12983","Who performed Javier Bardem ?","Silva"
"530","14177","Who is the offspring of Liu Rongnan ?","Empress Wang Xianyuan","13131","Who performed Angelina Jolie ?","Maleficent"
"531","20637","Which person has Sólrun Løkke Rasmussen as mother ?","Bergur Løkke Rasmussen","13365","Who performed Laurent Hilaire ?","Le Parc"
"532","21318","Which person has Hillary Clinton as mom ?","Chelsea Clinton","15438","What did Vigilante Lover perform ?","John Cale"
"533","22175","Who was the mother of George Lyttelton, 4th Baron Lyttelton ?","Sarah Lyttelton, Baroness Lyttelton","15600","Which release presented John Dankworth ?","What the Dickens!"
"534","28710","Who has Marie d'Albret, Countess of Rethel as a mother ?","Francis I, Duke of Nevers","16480","Which release performed Germany national football team ?","Far Away in America"
"535","33858","Who was the mom of Charles de Beauvau, Prince of Beauvau ?","Nathalie-Henriette-Victurnienne de Rochechouart de Mortemart","17035","Which fictional character presented Jean-Claude Brialy ?","Arsène Lupin"
"536","39602","Who was the mother of Renée de Mey van Streefkerk ?","Elisabeth Wilhelmina Swellengrebel","18275","What did Full Circle perform ?","Xzibit"
"537","41336","Which person has Margaret of Lusignan, Queen of Armenia as mother ?","Leo III","20160","Who performed composer ?","Hosanna"
"538","48085","Who was the mom of Inés Alcántara Fernández ?","Mercedes Fernández López","30554","Who performed composer ?","Hosanna"
"539","53989","Which person has Zoé de Montesquiou-Fézensac as mother ?","Ernest Arrighi de Casanova","33222","Who performed composer ?","Hosanna"
"540","61665","Which female fictional humanoid was the parent of Eric Forman ?","Kitty Forman","36021","Who performed composer ?","Hosanna"
"541","390","Who is the sister of Elizabeth II ?","Princess Margaret, Countess of Snowdon","39394","Who performed composer ?","Hosanna"
"542","406","Who is Albert Einstein a sibling of ?","Maja Einstein","20653","Which release presented Doug Clifford ?","Cosmo"
"543","582","Which person is the sister of Patrik Wozniacki ?","Caroline Wozniacki","21792","Which release performed Bruce Channel ?","Hey! Baby"
"544","1338","Which person has Lacey Schwimmer as their sibling ?","Benji Schwimmer","23088","What was presented by Enter Sandman ?","Metallica"
"545","2161","Which person had Princess Elisabeth of Savoy as sister ?","Charles Albert of Sardinia","23103","Which fictional humanoid gave the performance of Simon McBurney ?","Oliver Lacon"
"546","2202","Who is Helena Vondráčková a sister of ?","Jiří Vondráček","23229","Who performed Anne Bancroft ?","Miss Havisham"
"547","4004","Who has Joël Sloof as thier sibling ?","Chardine Sloof","31303","Which abstract being performed Noah Gray-Cabey ?","Micah Sanders"
"548","5091","Whose sister is Samar Badawi ?","Raif Badawi","31981","What was performed by Duces 'n Trayz: The Old Fashioned Way ?","Tha Eastsidaz"
"549","5622","Who is the sibling of Yanka Kupala ?","Leocadia Dominikovna Lutsevich","37141","Which literary work performed Hyuna ?","Change"
"550","8675","Which person had Valentina Stipančević as sister ?","Maja Stipančević","39732","Which fictional humanoid performed Bernd Michael Lade ?","Nico Pavon"
"551","9692","Who had Denean Howard as their sibling ?","Sherri Howard","43385","Which fictional character performed Richard Belzer ?","John Munch"
"552","11850","Whose sister is Birgit Michels ?","Petra Overzier","51363","What did The Remixes perform ?","Shakira"
"553","14059","Who has Giovanni Pico della Mirandola as thier sibling ?","Caterina Pico","53131","Which musical ensemble was performed by Dancing Queen ?","ABBA"
"554","17594","Who has Adalbero I of Ardenne as thier sibling ?","Liutgarde of Bidgau","54248","Who performed Junior Kimbrough ?","All Night Long"
"555","23016","Whose sister is Marguerite Libéraki ?","Aglaé Libéraki","54684","Who performed Ashley Hamilton ?","Wimmin'"
"556","24634","Who has Elisa Adèle Augustine Ratisbonne as thier sibling ?","Ernestine Beyfus","56247","Which release presented Viola Beach ?","Viola Beach"
"557","34176","Who is the sibling of Sebastián Marroquín ?","Manuela Escobar","56921","Which release performed Rocco Hunt ?","Seven"
"558","42764","Whose sister is Ida Kapp ?","Ernst Kapp","57416","Which literary work gave the performance of Danny Whitten ?","Come On Baby Let's Go Downtown"
"559","44164","Whose sister is Helen Cordelia Angell ?","William Stephen Coleman","60434","Which release performed Kim Kardashian ?","Jam"
"560","45616","Who has Johann Wolfgang von Goethe as thier sibling ?","Cornelia Schlosser","62806","What was performed by La voz de un ángel ?","Yuridia"
"561","45683","Whose sister is Doriana Giudici Frattini ?","Giovanni Giudici","63479","Which album gave the performance of Ronald Reagan ?","Ronald Reagan Speaks Out Against Socialized Medicine"
"562","51746","Whose sister is Agustina Paz ?","Marcos Paz","64086","Who performed Kyle Riabko ?","Before I Speak"
"563","56496","Whose sister is Doris Benegas ?","José María Benegas","81","Which artwork series has Spain as its location of final assembly ?","The Madonna of Port Lligat"
"564","458","Which the biological process that represents the molecular function of Complement C1q tumor necrosis factor-related protein 3 ?","molecular function","127","Where is the final place of assembly for MS Azura ?","Monfalcone"
"565","996","Which chemical bond represents molecular function of peptidyl-dipeptidase A protein    SMc04403 ?","metal ion binding","2087","Which work has Germany as its finally place of assembly ?","FE-Schrift"
"566","1070","What represents the molecular function of RNA-binding protein 26 ?","metal ion binding","45857","Which work has Germany as its finally place of assembly ?","FE-Schrift"
"567","2223","Which the chemical bond that represents the molecular function of Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN ?","magnesium ion binding","2462","Which administrative territory is the final place of assembly of RV Polarstern ?","Kiel"
"568","3235","What represents the molecular function of NADH dehydrogenase (quinone)    Moth_1718 ?","metal ion binding","2657","Which administrative territory is the final place of assembly of RV Polarstern ?","Kiel"
"569","3761","Which the chemical bond that represents the molecular function of zinc metalloprotease    BT9727_3561 ?","metal ion binding","44593","Which administrative territory is the final place of assembly of RV Polarstern ?","Kiel"
"570","4100","What represents the molecular function of iron-sulfur cluster biogenesis scaffold protein NfuA    SO_4619 ?","molecular function","9131","Which musical ensemble has Los Angeles as its terminal assembly location ?","Nico Vega"
"571","4358","Which biological process represents molecular function of Uncharacterized protein C6orf62 ?","molecular function","460","What is an otrhologus gene for C1QTNF3 ?","C1qtnf3"
"572","4710","Which chemical bond represents molecular function of LETM1 and EF-hand domain-containing protein 1, mitochondrial ?","metal ion binding","662","Which nucleic acid sequence is an orthologous gene for Cc2d2a ?","CC2D2A"
"573","4798","What represents the molecular function of queuine tRNA-ribosyltransferase    aq_1308 ?","metal ion binding","1253","Which nucleic acid sequence has Dpm1 as its orthologous gene ?","DPM1"
"574","5602","Which ionic bond represents molecular function of ferritin    LA_3598 ?","ferric iron binding","1719","What is the name of the species that has HTR2A as its orthologous gene ?","Htr2a"
"575","6393","What represents the molecular function of 3-isopropylmalate dehydratase large subunit    AMED_1723 ?","metal ion binding","128","What is a significant event associated with Sylph ?","shipwrecking"
"576","13920","Which chemical bond represents molecular function of Glutamate receptor ionotropic, NMDA 1 ?","calcium ion binding","1830","Which person is myocardial infarction a key event of ?","Richard Pryor"
"577","15065","What represents the molecular function of Bis(5'-nucleosyl)-tetraphosphatase PrpE    BSU11630 ?","nickel cation binding","3215","Which significant event is Clara Mcdonald Williamson associated with ?","marriage"
"578","17828","What represents the molecular function of Zinc finger and SCAN domain-containing protein 25 ?","metal ion binding","5495","Which work of art is a significant event associated with Wanderer of the Wasteland ?","lost film"
"579","25574","Which chemical bond represents molecular function of ubiquinol oxidase subunit II    BMAA0194 ?","copper ion binding","6877","Which person has Crimean War as a significant event ?","Adam Mickiewicz"
"580","26258","Which chemical bond represents molecular function of UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase    PA4416 ?","metal ion binding","10560","Which fortress had World War I as its key event ?","Hohenzollern Redoubt"
"581","28361","Which chemical bond represents molecular function of thiophene and furan oxidation    SDY_4189 ?","metal ion binding","24290","Which human settlement is municipality a significant event of ?","Bardowick"
"582","28482","Which chemical bond represents molecular function of 4-hydroxy-3-methylbut-2-enyl diphosphate reductase    BT9727_4028 ?","metal ion binding","25992","What event is National Red Cross Pageant associated with ?","lost film"
"583","30369","What represents the molecular function of CAAX prenyl protease 1 homolog ?","metal ion binding","30712","What event is View of Catanzaro (from “Voyage Pittoresque, ou Description des royaumes de Naples et de Sicile” by Jean-Claude Richard Abbé de Saint Non) associated with ?","Gift"
"584","38147","What represents the molecular function of 23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN    MSMEG_2545 ?","metal ion binding","32322","What event is Gazi-Stadion auf der Waldau associated with ?","opening"
"585","38985","What represents the molecular function of bifunctional (2E,6E)-farnesyl diphosphate synthase/dimethylallyltranstransferase YJL167W ?","metal ion binding","34039","What event is coat of arms of Ulestraten associated with ?","assignment"
"586","45793","Which chemical bond represents molecular function of NAD-dependent DNA ligase LigA    SAG0850 ?","metal ion binding","34266","Which coup d'état is a significant event associated with Recep Tayyip Erdoğan ?","2016 Turkish coup d'état attempt"
"587","46595","Which chemical bond represents molecular function of Dual specificity mitogen-activated protein kinase kinase 2 ?","metal ion binding","37844","What event is fontaine des Quatre-Saisons associated with ?","construction"
"588","55019","Which chemical bond represents molecular function of 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase    CTL0693 ?","metal ion binding","48817","Which administrative territory has 2002 FIFA World Cup as a significant event ?","Japan"
"589","56961","Which chemical bond represents molecular function of cyclic 3',5'-adenosine monophosphate phosphodiesterase    SDY_3208 ?","metal ion binding","180","Which title has George Nares achieved ?","vice-admiral"
"590","59677","What represents the molecular function of Ni/Fe-hydrogenase small subunit    Cj1267c ?","metal ion binding","1355","What is the title conferred upon Francisco Franco Salgado-Araujo ?","general officer"
"591","62709","What represents the molecular function of malate oxidoreductase, NAD-dependent    GSU2308 ?","metal ion binding","1980","Which title was the military rank held by Carlos Eduardo del Valle Carrizo Salvadores ?","colonel"
"592","63736","Which chemical bond represents molecular function of high affinity proline permease    SAOUHSC_02119 ?","sodium ion binding","3744","Which occupation was the military rank conferred upon Thomas Urban ?","military officer"
"593","129","Which Christian denomination does Milutin Milanković correspond to ?","Serbian Orthodox Church","5685","Which military rank has Carlo Bergamini achieved ?","admiral"
"594","493","Which Christian denomination is the religion of Alois Fuchs ?","Catholic Church","6319","Which title has Paul Léon Aclocque achieved ?","colonel"
"595","668","Which Christian denomination does Jean-Pierre Urkia relate to ?","Catholic Church","15501","Which is the title held by Henri de Saint-Nectaire ?","maréchal de camp"
"596","1435","What is the religious affiliation of Giovanni Lombardo ?","Christianity","15775","Which title was the military rank held by Pierre César Charles de Sercey ?","vice admiral"
"597","1964","Which social group does Duchy of Courland and Semigallia relate to ?","Lutheranism","16087","Which title has Tadeusz Różycki-Kołodziejczyk achieved ?","colonel"
"598","2073","Which social group is the religion of Joseph Machet de La Martinière ?","Catholicism","18551","Which is the military rank held by Traian Atanasiu ?","admiral"
"599","2420","Which social group does Pierre Pontard correspond to ?","Catholicism","19123","What is the title conferred upon Pierre Louis François Silly ?","brigadier general"
"600","3949","What is the religion associated with Ibrahim al-Hamdi ?","Islam","20919","Which title has Eduardo Sáenz de Buruaga achieved ?","general officer"
"601","8735","Which religion does Frederick Head relate to ?","Anglicanism","22950","Which title was the military rank conferred upon Alexandre-Pierre-Charles d'Artaize-Roquefeuil ?","Chef d'escadron"
"602","10015","Which religious organization does Chapman University relate to ?","Christian Church (Disciples of Christ)","22971","What is the title conferred upon Carlos Ibáñez de Ibero ?","general officer"
"603","11588","Which social group does Louis-Armand de Lom d'Arce de Lahontan, Baron de Lahontan relate to ?","Catholicism","23376","Which person holds soldier ?","Maurice Poedts"
"604","12359","Which abstract noun does Peter Henkel relate to ?","atheism","23762","Who holds a military rank named engineer ?","Edouard Caspari"
"605","12647","Which religion does George Orwell correspond to ?","Anglicanism","25229","Which person ranks soldier in military ranking ?","Maurice Poedts"
"606","12967","Which abstract noun is the religion of Ben Bova ?","atheism","26538","Which is the title held by Joseph H. De Castro ?","corporal"
"607","14633","Which social group is the religion of Jean-François Féraud ?","Catholicism","30302","Which person possesses engineer ?","Edouard Caspari"
"608","19889","Which social group does Juan Vázquez de Mella relate to ?","Catholicism","30433","Which is the title held by Richard von Weizsäcker ?","captain"
"609","25327","What is the religion associated with Mir Turab Ali Khan, Salar Jung I ?","Islam","30975","Which title has Antoine Charles Louis de Lasalle achieved ?","divisional general"
"610","30438","Which Christian denomination does United Kingdom of Portugal, Brazil and the Algarves relate to ?","Catholic Church","36974","What is the military rank conferred upon Francisco José Seguí ?","admiral"
"611","43748","Which social group does François-Gaspard de Jouffroy de Gonsans correspond to ?","Catholicism","37709","Which title was the military rank conferred upon René-Léon Borel de Brétizel ?","brigadier general"
"612","44291","What is the religion associated with César Guillaume de La Luzerne ?","Catholic Church","44670","Which title has Félix Pélissier achieved ?","divisional general"
"613","46341","Which religious organization is the religion of Nicolae Testemițanu ?","Eastern Orthodox Church","47891","Which title has Luis Fernández de Córdoba y Arce achieved ?","general officer"
"614","51068","What is the religion associated with Charles William, Duke of Saxe-Meiningen ?","Lutheranism","51575","What is the title conferred upon Joaquín Sansano Sampere ?","general officer"
"615","57549","Which social group does Abd-Allah ibn Jahsh relate to ?","Islam","54365","What is the title conferred upon Vicente García González ?","general officer"
"616","58015","Which religious denomination does Ahmad ibn Muhammad al-Tha'labi correspond to ?","Sunni Islam","59119","What is the occupation conferred upon Barack Obama ?","commander-in-chief"
"617","60644","What is the religion associated with Miguel Urdangarín y de Borbón ?","Catholic Church","59826","Which title has Gonzalo Queipo de Llano achieved ?","general officer"
"618","457","Which organization was started by United Kingdom ?","UNESCO","63557","Which title has Walter Joseph Marm, Jr. achieved ?","colonel"
"619","712","What is the name of the founder of Minsk ?","Menesk","64264","Which is the title held by André Charles Emmanuel Danzel ?","brigadier general"
